month,day,stone_name,color,meaning,source_note
10,31,ホークスアイ,黒に近い青に一条の光の筋,判断力・富・仕事運・洞察力・前進する力,differencee-jewel.com
10,30,ピンファイアオパール,虹色の小さな点が不規則に散らばる,正しい方向性,differencee-jewel.com
11,1,アルマンディンガーネット,深い赤,真実・友愛・勝利,differencee-jewel.com
11,2,ブラックオニキス,黒に白の縞模様,成功・厄除け・秘密・夫婦の幸福,differencee-jewel.com
11,3,ゴールデンサファイア,金色がかった黄,輝く魅力・光明,differencee-jewel.com
11,4,セプタークォーツ・松茸水晶,透明・黄・紫・褐色　など,誕生の喜び,differencee-jewel.com
11,5,ネフライトキャッツアイ,半透明の緑色に一条の光の筋,まなざしの魅力,differencee-jewel.com
11,6,パール（真珠）,白・ピンク・黄・緑・黒　など,無垢・長寿・富・純潔・円満,differencee-jewel.com
11,7,アンバー（琥珀）,黄・橙・茶・黒　ほか,抱擁・長寿・繁栄,differencee-jewel.com
11,8,レッドトパーズ,赤,生命と繁栄,differencee-jewel.com
11,9,べっ甲,黄・黒・茶,未来・予知・生命力,differencee-jewel.com
11,10,パイライト,金属光沢の黄金色、銀色、真鍮色,金運招来・行動力・勇気・勝負事・危険回避,differencee-jewel.com
11,11,1ctダイヤモンド,無色・黄・ピンク・グレー　ほか,幸せの始まり,differencee-jewel.com
11,12,バイオレットサファイア,紫,華麗なる変身,differencee-jewel.com
11,13,ボルダーオパール,黒や白の母岩に虹色の光沢,奇跡・発想・達成,differencee-jewel.com
11,14,ラベンダー翡翠,藤色,繁栄・長寿・安定,differencee-jewel.com
11,15,赤珊瑚,不透明・赤,魔除け・幸福・金運・長寿・子宝,differencee-jewel.com
11,16,アンモナイト・菊石,茶、黒、虹,フレキシブルな思考,differencee-jewel.com
11,17,グリーンアベンチュリンクォーツ,緑にラメ状の輝き,冷静沈着・心の安心・家庭円満,differencee-jewel.com
11,18,ペトリファイドウッド,白・灰・赤・黄・緑・褐色,希望・真心・博愛,differencee-jewel.com
11,19,ブルートパーズ,クリアな水色,知性・希望・友情,differencee-jewel.com
11,20,ヘソナイトガーネット,オレンジ～褐色,再生・生命力・積極性・成功・情熱　など,differencee-jewel.com
11,21,メテオライト(隕石),黒・褐色・メタリックシルバー　ほか,達成、変革、創造、知恵,differencee-jewel.com
11,22,イエローオパール,透明または半透明の黄,金運、心の浄化、子育て成長,differencee-jewel.com
11,23,ケシパール,白、ピンク、ゴールド、黒など,健康・富・長寿・純潔・ひと時の休息,differencee-jewel.com
11,24,ピンクコバルトカルサイト,紫がかったピンク,繁栄・希望・恋愛・ロマンチックな夢・平和,differencee-jewel.com
11,25,レッドアンバー,褐色がかった黄色,健康長寿・繁栄・子宝・安産・小悪魔の魅力,differencee-jewel.com
11,26,スキャポライト,無色・黄・紫・赤紫・ピンク,独立・決断・意志・自立心,differencee-jewel.com
11,27,マザーオブパール(白蝶貝),白,健康・長寿・富・無垢・円満　など,differencee-jewel.com
11,28,オレンジッシュブラウントパーズ,オレンジがかった茶色,保護・包容力,differencee-jewel.com
11,29,カラーチェンジトルマリン,深緑/赤褐色・褐色/オレンジ　など,希望・無邪気・潔白・友情・寛大,differencee-jewel.com
11,30,十字スター,赤・青・黄・黒　など,スタールビー/情熱・希望・勝利　　スターサファイア/誠実・貞操・知識へ導く、など石による,differencee-jewel.com
12,1,アイアンオパール,黒、褐色、など虹状の遊色効果,思いやりのある行動,differencee-jewel.com
12,2,ブラックコーラル(黒珊瑚),黒,冷静な機知,differencee-jewel.com
12,3,白翡翠（ホワイトジェイダイド）,半透明の白,忍耐・調和・福財・幸運・飛躍,differencee-jewel.com
12,4,ソーダライト,,目標達成・夢を叶える・決断力・行動力・意思力,differencee-jewel.com
12,5,エンジェライト,乳青色,優しさ・癒やし・ヒーリング・博愛と平和,differencee-jewel.com
12,6,パイライト原石,メタリックシルバー・メタリックゴールド,金運招来・行動力・勇気・勝負事・危険回避,differencee-jewel.com
12,7,ヘキサゴナルを示すルビー,赤,情熱的な愛・仁愛・威厳・独立,differencee-jewel.com
12,8,トルマリンインクォーツ（トルマリネイテッドクォーツ）,クォーツに針状インクルージョン,実質的・集中力・落ち着き・努力,differencee-jewel.com
12,9,スモーキークォーツ,茶・褐色,安定・癒し・責任感・素直・安眠,differencee-jewel.com
12,10,パーティーカラードフローライト,紫・緑・黄色・青・赤など,過去と未来,differencee-jewel.com
12,11,エメラルド,緑,幸運・人間関係の改善・愛・幸せな結婚・魔除け,differencee-jewel.com
12,12,ソフトピンクジルコン,淡いピンク,媚薬,differencee-jewel.com
12,13,ネフライト,緑・白・黒,健康・知恵・繁栄・安らぎ,differencee-jewel.com
12,14,ピンクサファイア,ピンク,豊かな愛情・守護・優しさ・恋愛力・正義,differencee-jewel.com
12,15,ルビー結晶,赤,情熱的な愛・仁愛・威厳・独立,differencee-jewel.com
12,16,アジュールマラカイト（アズルマラカイト）,青と緑がまだらに混じる,名声と栄誉,differencee-jewel.com
12,17,スペクトロライト,青・緑・黒・黄・オレンジなどの虹色,情熱的・危険な愛,differencee-jewel.com
12,18,サテン仕上げリング,艶を消した金属光沢,ひそやかな愛の告白,differencee-jewel.com
12,19,ホワイトオパール,乳白色に虹状の遊色効果,純真無垢・歓喜・希望・幸運・忍耐,differencee-jewel.com
12,20,シルバーバロックパール,真珠光沢のあるシルバー,快心,differencee-jewel.com
12,21,ブラックムーンストーン,グレー、黒にシラー効果,ふたりの出発,differencee-jewel.com
12,22,トルマリン（オールカラー）,白・緑・黄色・ピンク・青・黒　など,潔白・友情・希望・無邪気,differencee-jewel.com
12,23,オレンジ翡翠,オレンジ,ストレートな告白,differencee-jewel.com
12,24,トリカラートルマリン,緑・ピンク・白・黄・青など3色,過去と未来,differencee-jewel.com
12,25,キャストライト,不透明な褐色に黒の十字模様,聖なる契約,differencee-jewel.com
12,26,ダイヤモンド原石,無色・黄・グレー・黒・ピンク　など,変わらぬ愛・清純・無垢・純愛・不変,differencee-jewel.com
12,27,クロスパール,白・黄・グレー　など,不滅の愛,differencee-jewel.com
12,28,ロードクロサイト,ピンクに白の縞模様,愛・情熱的な恋・恋愛成就・幸福・結婚,differencee-jewel.com
12,29,トルコ石のスカラべ,不透明な水色,成功・繁栄・健康・幸福・旅の安全,differencee-jewel.com
12,30,モルダバイト,緑・深緑・褐色,癒し・富・生長き・豊穣・夫婦円満・繁栄,differencee-jewel.com
12,31,マーカサイト・白鉄鉱,真鍮のような金属光沢,思い出・憧憬,differencee-jewel.com
